model_name,model_variant,analysis_scope,row_type,inclusion_filter,story_condition,contrast_label,display_label,estimate,standard_error,ci95_lower,ci95_upper,test_statistic,p_value,term_name,observed_standard_deviation,observed_median,n_model_rows,n_unique_participants,formula_string,analysis_meaning,likely_manuscript_use
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,all,CH - CC,Between-subj | included_only | Pooled | CH - CC,1.034328302820394,0.24599586395264714,0.5521852691273907,1.5164713365133973,4.20465729057744,2.6147804842251556e-05,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for CH - CC. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,all,CH - DIV,Between-subj | included_only | Pooled | CH - DIV,0.33841437632137233,0.2346590723380946,-0.12150895410687235,0.798337706749617,1.4421533885286484,0.14925910661459107,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for CH - DIV. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,all,DIV - CC,Between-subj | included_only | Pooled | DIV - CC,0.6959139264990217,0.2571177664154548,0.19197236453934807,1.1998554884586954,2.7065960326310297,0.006797691856626154,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for DIV - CC. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,parade,CH - CC,Between-subj | included_only | Parade | CH - CC,1.3331914893617096,0.3478401625790371,0.6514372983302399,2.014945680393179,3.832770429604369,0.00012670818791511173,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - CC in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,parade,CH - DIV,Between-subj | included_only | Parade | CH - DIV,0.6800000000000161,0.33227097124790655,0.028760863245975488,1.3312391367540568,2.046522443553066,0.04070499662663943,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - DIV in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,parade,DIV - CC,Between-subj | included_only | Parade | DIV - CC,0.6531914893616935,0.3820327825260354,-0.09557900530295882,1.4019619840263458,1.709778634814353,0.08730681526271841,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for DIV - CC in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,trolley,CH - CC,Between-subj | included_only | Trolley | CH - CC,0.7354651162790784,0.34794120426334413,0.05351288718542957,1.4174173453727272,2.1137626336501136,0.03453554592198331,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - CC in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,trolley,CH - DIV,Between-subj | included_only | Trolley | CH - DIV,-0.003171247357271506,0.33144459957626965,-0.6527907253970596,0.6464482306825167,-0.00956795603647107,0.9923659920771086,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - DIV in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,included_only,trolley,DIV - CC,Between-subj | included_only | Trolley | DIV - CC,0.7386363636363499,0.3442225098701488,0.06397264162287497,1.4133000856498248,2.145810754546488,0.0318880802636564,,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for DIV - CC in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,omnibus_test,included_only,all,condition_by_story_interaction,Between-subj | included_only | Omnibus story interaction,,,,,2.5470507578447417,0.2798433269786233,condition_by_story_interaction,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Omnibus test of whether the condition contrasts differ across the firework/parade and trolley story families.,Supplement or story-robustness paragraph
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]",1.3331914893617096,0.3478401625790371,0.6514372983302399,2.014945680393179,3.832770429604369,0.00012670818791511173,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]",,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",CH - CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='parade'))[T.trolley]",-0.5977263730826312,0.4919917279052942,-1.5620124404686377,0.3665596943033753,-1.2149114287500589,0.22439987436661102,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='parade'))[T.trolley]",,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the CH - CC contrast changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]",0.6531914893616935,0.3820327825260354,-0.09557900530295882,1.4019619840263458,1.709778634814353,0.08730681526271847,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]",,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",DIV - CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='parade'))[T.trolley]",0.08544487427465644,0.5142355328309101,-0.9224382496446918,1.0933279981940047,0.16615902406485836,0.8680318051820871,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='parade'))[T.trolley]",,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the DIV - CC contrast changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,"C(story_condition, Treatment(reference='parade'))[T.trolley]",0.6781914893617035,0.37830842088884686,-0.06327939062865662,1.4196623693520636,1.7926946689906411,0.07302175941761396,"C(story_condition, Treatment(reference='parade'))[T.trolley]",,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the CC baseline changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,included_only,all,,Intercept,5.446808510638296,0.279765819296755,4.898477580711315,5.995139440565277,19.4691707669289,2.004907747441612e-84,Intercept,,,282,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Predicted mean for CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,parade,,Parade | CC observed mean,5.446808510638298,,,,,,,1.897464104469985,6.0,47,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,parade,,Parade | CH observed mean,6.78,,,,,,,1.4468826447763836,7.0,50,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,parade,,Parade | DIV observed mean,6.1,,,,,,,1.8210783977117087,6.0,50,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,trolley,,Trolley | CC observed mean,6.125,,,,,,,1.7458156662218185,6.0,48,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,trolley,,Trolley | CH observed mean,6.8604651162790695,,,,,,,1.5365607134555748,7.0,43,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,included_only,trolley,,Trolley | DIV observed mean,6.863636363636363,,,,,,,1.518734312249866,7.0,44,282,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,all,CH - CC,Between-subj | all_finishers | Pooled | CH - CC,1.011253632908563,0.19732922024642693,0.6244954681281942,1.398011797688932,5.124702928667626,2.980072332391696e-07,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for CH - CC. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,all,CH - DIV,Between-subj | all_finishers | Pooled | CH - DIV,0.5217995169082137,0.20418022621666548,0.12161362716830842,0.921985406648119,2.5555830090740868,0.010601007265402997,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for CH - DIV. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,all,DIV - CC,Between-subj | all_finishers | Pooled | DIV - CC,0.4894541160003494,0.21422596983659062,0.06957893056746778,0.909329301433231,2.2847562150083855,0.02232712635583646,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Pooled first-vignette model-based contrast for DIV - CC. Positive values mean more Clark blame in the left-hand condition.,Main table or story summary
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,parade,CH - CC,Between-subj | all_finishers | Parade | CH - CC,1.1606025039123617,0.28288030248134166,0.6061672991131356,1.7150377087115878,4.102804238159754,4.0817259506362104e-05,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - CC in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,parade,CH - DIV,Between-subj | all_finishers | Parade | CH - DIV,0.730555555555555,0.2823077792692269,0.17724247563238693,1.283868635478723,2.587798173492237,0.009659155704430843,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - DIV in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,parade,DIV - CC,Between-subj | all_finishers | Parade | DIV - CC,0.4300469483568068,0.3055086155017251,-0.16873893499326964,1.0288328317068833,1.407642621307282,0.1592369201217656,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for DIV - CC in the parade story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,trolley,CH - CC,Between-subj | all_finishers | Trolley | CH - CC,0.8619047619047645,0.2751981451978128,0.3225263087048269,1.401283215104702,3.1319424819714032,0.001736538921101819,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - CC in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,trolley,CH - DIV,Between-subj | all_finishers | Trolley | CH - DIV,0.31304347826087253,0.29506029362764574,-0.2652640705171263,0.8913510270388714,1.0609474911453889,0.2887137648555962,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for CH - DIV in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,contrast,all_finishers,trolley,DIV - CC,Between-subj | all_finishers | Trolley | DIV - CC,0.548861283643892,0.3003923275716784,-0.03989685962875589,1.1376194269165398,1.8271481434988546,0.06767749828742149,,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Story-specific first-vignette model-based contrast for DIV - CC in the trolley story family.,Story-specific table
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,omnibus_test,all_finishers,all,condition_by_story_interaction,Between-subj | all_finishers | Omnibus story interaction,,,,,1.168068719777059,0.557644085401996,condition_by_story_interaction,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Omnibus test of whether the condition contrasts differ across the firework/parade and trolley story families.,Supplement or story-robustness paragraph
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]",1.1606025039123617,0.28288030248134166,0.6061672991131356,1.7150377087115878,4.102804238159754,4.0817259506362104e-05,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]",,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",CH - CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='parade'))[T.trolley]",-0.29869774200759724,0.39465844049285476,-1.0722140715683368,0.4748185875531422,-0.756851270264433,0.44913897242872647,"C(case_code_position_1, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='parade'))[T.trolley]",,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the CH - CC contrast changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]",0.4300469483568068,0.3055086155017251,-0.16873893499326964,1.0288328317068833,1.407642621307282,0.1592369201217656,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]",,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",DIV - CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='parade'))[T.trolley]",0.11881433528708518,0.42845193967318146,-0.7209360355786784,0.9585647061528487,0.2773107653047749,0.7815414940810833,"C(case_code_position_1, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='parade'))[T.trolley]",,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the DIV - CC contrast changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,"C(story_condition, Treatment(reference='parade'))[T.trolley]",0.43480885311871154,0.2937414595783241,-0.14091382842103173,1.0105315346584547,1.480243387306969,0.1388083054457834,"C(story_condition, Treatment(reference='parade'))[T.trolley]",,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",How the CC baseline changes in trolley relative to firework/parade.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,coefficient,all_finishers,all,,Intercept,5.436619718309859,0.21640136025657697,5.012480846001491,5.860758590618227,25.12285371895959,2.7990805272789924e-139,Intercept,,,432,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Predicted mean for CC in the firework/parade story family.,Supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,parade,,Parade | CC observed mean,5.436619718309859,,,,,,,1.8105436781427773,6.0,71,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,parade,,Parade | CH observed mean,6.597222222222222,,,,,,,1.5351260187957616,7.0,72,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,parade,,Parade | DIV observed mean,5.866666666666666,,,,,,,1.855112244971026,6.0,75,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,trolley,,Trolley | CC observed mean,5.871428571428571,,,,,,,1.6499576505011289,6.0,70,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,trolley,,Trolley | CH observed mean,6.733333333333333,,,,,,,1.6385007429612852,7.0,75,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
first_vignette_condition_story_model,primary_hc3_ols,between_subjects_first_vignette,observed_descriptive,all_finishers,trolley,,Trolley | DIV observed mean,6.420289855072464,,,,,,,1.8582550092639036,7.0,69,432,"first_vignette_clark_blame ~ C(case_code_position_1, Treatment(reference='CC')) * C(story_condition, Treatment(reference='parade'))",Observed first-vignette Clark-blame descriptive statistic for one story-family × condition cell.,Figure support or supplement
